client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37761315.mp3	205ccbb094255b946399a55771c3fff2c2f2801df6491f5a70ca8752d0c67ecc	ጓደኛዬ ድኩላ ሆይ፣ እኔን ለምን ትሸሸኛለህ?		1	0	thirties	male_masculine			am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767916.mp3	1342b9e7a3e3142294be1437095896a991dd78125028bc8312faa75a693665a4	አንዲት ልጃገረድ ከብቶች እያገደች ሳለ አንድ ሹም በአጠገቧ ሲያልፍ ስሟን ጠይቋት ነገረችው፡፡		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767927.mp3	0f140dc0d1ca0b1fc0774e3e7230067565bdd59c1762339f8df53a91f2403394	የሰሜን ኢትዮጵያን የእርስ በርስ ጦርነት በፕሪቶሪያው የሰላም ስምምነት ተቋጭቷል		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767930.mp3	1c4d8116ad899fb13b8c5fc4259831a4e484afba1861af13b183b5a7390d9295	በሶማሌ ክልል ሲቲ ዞን የፀጥታ ስጋት በመኖሩ ከድሬዳዋ ወደ ጅቡቲ የሚወስደው አስፓልት መንገድ ተዘጋ።		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767943.mp3	1c3a2e2871c6dddd400bcbdf17e318fcfdacd6daaf0268aed408dc02b27d44e8	ላሟን በጋራ ነው የገዟት፡፡		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767946.mp3	1c688f439fea352f6a2c1cfacd3d965f9eec05ccd548301081fbb88205d9362c	የሰዎችን በሕይወት መቆት የሚያጠኑ ሰዎች መቶ አስር ዓመት ስለሞላቸው ሰዎች በተለየ ይመራመራሉ።		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767954.mp3	1c364d25e5e84f9452da214305b3127e2a87ac8592fdec800690c02dead2e1e1	ማራቶንን ጨርሳለሁ ብዬ አስብዬ አላውቅም ይህው ግን ማራቶን አሸነፍኩ		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767960.mp3	22fa421a968701135e1da5772ecddc3fc7dc855a965e701cf841d01ab1b06aef	ከሳምንት በፊት በተቀሰቀሰው በዚህ ጦርነት ቢያንስ አራት መቶ ሰዎች ተገድለዋል በሺዎች የሚቆጠሩም ቆስለዋል።		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37767994.mp3	02050aaee3e2f301d8f24d3b09573174582840f7ba457deea7a4c467e96c58d4	የዩክሬን መርማሪዎች የኦርቶዶክስ ቤተክርስትያን መሪው የሩሲያ ደጋፊ ናቸው በማለት የኪዬቭ መኖሪያ ቤታቸውን በረበሩ።		1	0					am	
aa486d252354c99ffdfb39710151cac2cfa36fcf36b042ec32b5bf8d68bd00a067d2875d032e47730c1f3b73765f42240bfc96676151230c8eec2e941342978f	common_voice_am_37768015.mp3	386b4ce78d8636473539464b2f050845088f08ebcab876de13f17f590f41e7f2	ጥሬ ሥጋ መመገብ ቶሎ የመጥገብ ስሜትን ስለማያመጣ ከተገቢው መጠን በላይ መውሰድ ሊኖር ይችላል።		1	0					am	
